"run_id","block","engine","language","corpus","k","iters","threads","rep","fit_sec","wall_sec","max_rss_kb","r2","coherence_mean","coherence_median","coherence_sd","version"
"textmineR__ap__k100__i200__t8__r2","threads","textmineR","R","ap",100,200,8,2,482.077,488.93,295652,0.23451821991,0.16039385704,0.15311916717,0.089482314367,"3.0.6"
"textmineR__ap__k100__i200__t8__r3","threads","textmineR","R","ap",100,200,8,3,481.178,487.99,295580,0.23207089674,0.16496452995,0.14853185275,0.091768991573,"3.0.6"
"textmineR__ap__k100__i200__t12__r1","threads","textmineR","R","ap",100,200,12,1,480.184,487.02,295460,0.23154803131,0.16078883944,0.13768216941,0.093039828603,"3.0.6"
"textmineR__ap__k100__i200__t12__r2","threads","textmineR","R","ap",100,200,12,2,480.327,487.27,295392,0.23451821991,0.16039385704,0.15311916717,0.089482314367,"3.0.6"
"textmineR__ap__k100__i200__t12__r3","threads","textmineR","R","ap",100,200,12,3,480.78,487.76,295652,0.23207089674,0.16496452995,0.14853185275,0.091768991573,"3.0.6"
"textmineR__ap__k100__i500__t1__r1","frontier","textmineR","R","ap",100,500,1,1,1195.58,1202.48,292896,0.23418062475,0.15959402684,0.14390881023,0.089502167407,"3.0.6"
"textmineR__ap__k100__i500__t1__r2","frontier","textmineR","R","ap",100,500,1,2,1192.134,1198.99,292888,0.23725906456,0.16295062184,0.14943489645,0.08947171695,"3.0.6"
"textmineR__ap__k100__i500__t1__r3","frontier","textmineR","R","ap",100,500,1,3,1196.1,1202.96,293740,0.23627348367,0.16731621024,0.15392111078,0.085583453801,"3.0.6"
"textmineR__ap__k200__i200__t1__r1","k","textmineR","R","ap",200,200,1,1,1017.84,1030.65,372520,0.29168155298,0.1541087269,0.13109401596,0.097717771721,"3.0.6"
"tidylda__ap__k25__i200__t1__r1","k","tidylda","R","ap",25,200,1,1,4.952,7.76,271936,0.11823935785,0.14610258885,0.1408946046,0.088938611021,"0.1.0"
"tidylda__ap__k50__i200__t1__r1","k","tidylda","R","ap",50,200,1,1,5.6,9.84,283232,0.1581865239,0.1439554075,0.12349740832,0.086345963808,"0.1.0"
"tidylda__ap__k100__i20__t1__r1","frontier","tidylda","R","ap",100,20,1,1,2.218,9.66,292956,0.070402568405,0.048649289467,0.041012074395,0.035435137604,"0.1.0"
"tidylda__ap__k100__i20__t1__r2","frontier","tidylda","R","ap",100,20,1,2,2.195,9.58,293448,0.066258573183,0.051790022858,0.043908973127,0.03680845379,"0.1.0"
"tidylda__ap__k100__i20__t1__r3","frontier","tidylda","R","ap",100,20,1,3,2.246,9.89,292724,0.070014286731,0.060976771331,0.043126781868,0.061003114242,"0.1.0"
"tidylda__ap__k100__i50__t1__r1","frontier","tidylda","R","ap",100,50,1,1,2.968,10.31,293632,0.13598917752,0.096431419705,0.071172359681,0.076762635003,"0.1.0"
"tidylda__ap__k100__i50__t1__r2","frontier","tidylda","R","ap",100,50,1,2,3.072,10.58,293676,0.13363171573,0.092994022388,0.068023947538,0.077051713762,"0.1.0"
"tidylda__ap__k100__i50__t1__r3","frontier","tidylda","R","ap",100,50,1,3,3.034,10.64,293320,0.13638438661,0.096274073369,0.070599860695,0.07355358493,"0.1.0"
"tidylda__ap__k100__i100__t1__r1","frontier","tidylda","R","ap",100,100,1,1,4.377,11.88,300664,0.18109621348,0.1212108507,0.090931230085,0.094664871694,"0.1.0"
"tidylda__ap__k100__i100__t1__r2","frontier","tidylda","R","ap",100,100,1,2,4.392,11.74,300612,0.18193596523,0.1222907922,0.090573271619,0.09292677191,"0.1.0"
"tidylda__ap__k100__i100__t1__r3","frontier","tidylda","R","ap",100,100,1,3,4.382,12.1,300480,0.1810387274,0.11573048309,0.090324807631,0.083908532042,"0.1.0"
"tidylda__ap__k100__i200__t1__r1","frontier","tidylda","R","ap",100,200,1,1,7.084,14.55,300516,0.20545555351,0.1383169554,0.12256295678,0.093874285596,"0.1.0"
"tidylda__ap__k100__i200__t1__r2","frontier","tidylda","R","ap",100,200,1,2,7.144,14.68,293320,0.20794717586,0.13997620153,0.11653471179,0.096651519064,"0.1.0"
"tidylda__ap__k100__i200__t1__r3","frontier","tidylda","R","ap",100,200,1,3,6.978,14.45,293652,0.2074527988,0.13425898755,0.10357374927,0.091710076525,"0.1.0"
"tidylda__ap__k100__i200__t2__r1","threads","tidylda","R","ap",100,200,2,1,5.071,12.43,300612,0.20545555351,0.1383169554,0.12256295678,0.093874285596,"0.1.0"
"tidylda__ap__k100__i200__t2__r2","threads","tidylda","R","ap",100,200,2,2,5.281,12.7,293400,0.20794717586,0.13997620153,0.11653471179,0.096651519064,"0.1.0"
"tidylda__ap__k100__i200__t2__r3","threads","tidylda","R","ap",100,200,2,3,5.27,12.62,293352,0.2074527988,0.13425898755,0.10357374927,0.091710076525,"0.1.0"
"tidylda__ap__k100__i200__t4__r1","threads","tidylda","R","ap",100,200,4,1,2.962,10.39,300632,0.20545555351,0.1383169554,0.12256295678,0.093874285596,"0.1.0"
"tidylda__ap__k100__i200__t4__r2","threads","tidylda","R","ap",100,200,4,2,3.015,10.42,293052,0.20794717586,0.13997620153,0.11653471179,0.096651519064,"0.1.0"
"tidylda__ap__k100__i200__t4__r3","threads","tidylda","R","ap",100,200,4,3,3.043,10.43,293676,0.2074527988,0.13425898755,0.10357374927,0.091710076525,"0.1.0"
"tidylda__ap__k100__i200__t8__r1","threads","tidylda","R","ap",100,200,8,1,1.905,9.32,300404,0.20545555351,0.1383169554,0.12256295678,0.093874285596,"0.1.0"
"tidylda__ap__k100__i200__t8__r2","threads","tidylda","R","ap",100,200,8,2,1.866,9.25,293516,0.20794717586,0.13997620153,0.11653471179,0.096651519064,"0.1.0"
"tidylda__ap__k100__i200__t8__r3","threads","tidylda","R","ap",100,200,8,3,1.858,9.29,293900,0.2074527988,0.13425898755,0.10357374927,0.091710076525,"0.1.0"
"tidylda__ap__k100__i200__t12__r1","threads","tidylda","R","ap",100,200,12,1,1.502,8.84,301012,0.20545555351,0.1383169554,0.12256295678,0.093874285596,"0.1.0"
"tidylda__ap__k100__i200__t12__r2","threads","tidylda","R","ap",100,200,12,2,1.487,8.92,293620,0.20794717586,0.13997620153,0.11653471179,0.096651519064,"0.1.0"
"tidylda__ap__k100__i200__t12__r3","threads","tidylda","R","ap",100,200,12,3,1.515,9.16,292672,0.2074527988,0.13425898755,0.10357374927,0.091710076525,"0.1.0"
"tidylda__ap__k100__i500__t1__r1","frontier","tidylda","R","ap",100,500,1,1,14.97,22.21,300648,0.22153873578,0.15260013121,0.13858640561,0.090482791425,"0.1.0"
"tidylda__ap__k100__i500__t1__r2","frontier","tidylda","R","ap",100,500,1,2,15.212,22.47,300072,0.2256900844,0.15914543214,0.14000718958,0.098866961017,"0.1.0"
"tidylda__ap__k100__i500__t1__r3","frontier","tidylda","R","ap",100,500,1,3,15.008,22.43,300376,0.22291416112,0.14818785453,0.1323154838,0.089495580278,"0.1.0"
"tidylda__ap__k200__i200__t1__r1","k","tidylda","R","ap",200,200,1,1,10.59,23.75,450748,0.25022759891,0.12852859504,0.10553026578,0.094835106294,"0.1.0"
"tomotopy__ap__k25__i200__t1__r1","k","tomotopy","Python","ap",25,200,1,1,4.8152598399,5.18,102404,0.12991492377,0.15332705946,0.13940586297,0.072373283629,"0.14.0"
"tomotopy__ap__k50__i200__t1__r1","k","tomotopy","Python","ap",50,200,1,1,6.8501519682,7.25,118632,0.1726709259,0.16184949953,0.14645835224,0.082135135431,"0.14.0"
"tomotopy__ap__k100__i20__t1__r1","frontier","tomotopy","Python","ap",100,20,1,1,1.2816924131,1.73,141500,0.18083207606,0.12507453046,0.10427499895,0.086747340295,"0.14.0"
"tomotopy__ap__k100__i20__t1__r2","frontier","tomotopy","Python","ap",100,20,1,2,1.2774192188,1.71,143108,0.17843200627,0.12957251203,0.10221647937,0.091912577963,"0.14.0"
"tomotopy__ap__k100__i20__t1__r3","frontier","tomotopy","Python","ap",100,20,1,3,1.2987424359,1.73,141848,0.18447628436,0.12834199617,0.1075136641,0.086221667415,"0.14.0"
"tomotopy__ap__k100__i50__t1__r1","frontier","tomotopy","Python","ap",100,50,1,1,2.7869253433,3.21,143288,0.21257346599,0.15017313757,0.14179718587,0.091311850674,"0.14.0"
"tomotopy__ap__k100__i50__t1__r2","frontier","tomotopy","Python","ap",100,50,1,2,2.7549815723,3.2,140620,0.21665319155,0.14501532319,0.12271873807,0.091994088471,"0.14.0"
"tomotopy__ap__k100__i50__t1__r3","frontier","tomotopy","Python","ap",100,50,1,3,2.7666860293,3.21,141680,0.21466152331,0.1488991633,0.13150827472,0.095391140658,"0.14.0"
"tomotopy__ap__k100__i100__t1__r1","frontier","tomotopy","Python","ap",100,100,1,1,5.2635645098,5.69,142360,0.22312954964,0.15640277738,0.13996582956,0.092310274548,"0.14.0"
"tomotopy__ap__k100__i100__t1__r2","frontier","tomotopy","Python","ap",100,100,1,2,5.3045458649,5.72,140224,0.2262391726,0.15422435176,0.14129722869,0.095080310655,"0.14.0"
"tomotopy__ap__k100__i100__t1__r3","frontier","tomotopy","Python","ap",100,100,1,3,5.2357704393,5.65,141212,0.22398036393,0.15436891743,0.13455903756,0.089044363334,"0.14.0"
"tomotopy__ap__k100__i200__t1__r1","frontier","tomotopy","Python","ap",100,200,1,1,10.3789399262,10.8,140824,0.22968365032,0.1599286871,0.14338192594,0.085903095309,"0.14.0"
"tomotopy__ap__k100__i200__t1__r2","frontier","tomotopy","Python","ap",100,200,1,2,10.4331200416,10.86,140884,0.23226838716,0.16382913199,0.15011791042,0.093554039118,"0.14.0"
"tomotopy__ap__k100__i200__t1__r3","frontier","tomotopy","Python","ap",100,200,1,3,10.3775840118,10.8,141864,0.2296910061,0.15841937114,0.13918727745,0.093216369646,"0.14.0"
"tomotopy__ap__k100__i200__t2__r1","threads","tomotopy","Python","ap",100,200,2,1,5.822781526,6.25,140680,0.23369777726,0.16394815919,0.145348691,0.091223772066,"0.14.0"
"tomotopy__ap__k100__i200__t2__r2","threads","tomotopy","Python","ap",100,200,2,2,5.8363899798,6.28,140684,0.22663870267,0.16456844017,0.14320288887,0.089849933829,"0.14.0"
"tomotopy__ap__k100__i200__t2__r3","threads","tomotopy","Python","ap",100,200,2,3,5.9435195769,6.37,140328,0.23081439721,0.16080256586,0.14887290047,0.085551304299,"0.14.0"
"tomotopy__ap__k100__i200__t4__r1","threads","tomotopy","Python","ap",100,200,4,1,3.5463485662,3.99,141360,0.23131545352,0.15569102567,0.1426192746,0.089547435531,"0.14.0"
"tomotopy__ap__k100__i200__t4__r2","threads","tomotopy","Python","ap",100,200,4,2,3.4849562813,3.91,140880,0.23358690696,0.16272724856,0.14508817746,0.09049238339,"0.14.0"
"tomotopy__ap__k100__i200__t4__r3","threads","tomotopy","Python","ap",100,200,4,3,3.344112895,3.76,141332,0.23243346855,0.16083027574,0.14699494329,0.090854625056,"0.14.0"
"tomotopy__ap__k100__i200__t8__r1","threads","tomotopy","Python","ap",100,200,8,1,2.400604527,2.84,143732,0.22848877246,0.16669177873,0.14317571866,0.095345092251,"0.14.0"
"tomotopy__ap__k100__i200__t8__r2","threads","tomotopy","Python","ap",100,200,8,2,2.2406882392,2.7,142428,0.23268761058,0.17019760068,0.15296314844,0.098514731765,"0.14.0"
"tomotopy__ap__k100__i200__t8__r3","threads","tomotopy","Python","ap",100,200,8,3,2.3761245669,2.84,142568,0.23515088484,0.16088218734,0.13843556082,0.096596406726,"0.14.0"
"tomotopy__ap__k100__i200__t12__r1","threads","tomotopy","Python","ap",100,200,12,1,1.8324560011,2.28,141172,0.23642539857,0.16485178053,0.15189577234,0.089274424044,"0.14.0"
"tomotopy__ap__k100__i200__t12__r2","threads","tomotopy","Python","ap",100,200,12,2,1.8244457799,2.3,141124,0.23009368508,0.16390136162,0.14756221036,0.090329603331,"0.14.0"
"tomotopy__ap__k100__i200__t12__r3","threads","tomotopy","Python","ap",100,200,12,3,1.8153244699,2.28,141544,0.22947799561,0.16993863462,0.14151921276,0.100301962,"0.14.0"
"tomotopy__ap__k100__i500__t1__r1","frontier","tomotopy","Python","ap",100,500,1,1,24.7511530784,25.16,142272,0.23539010411,0.15724519212,0.14832435475,0.089374450962,"0.14.0"
"tomotopy__ap__k100__i500__t1__r2","frontier","tomotopy","Python","ap",100,500,1,2,25.4557941249,25.92,142660,0.2345967434,0.16425701761,0.14562369136,0.093553874585,"0.14.0"
"tomotopy__ap__k100__i500__t1__r3","frontier","tomotopy","Python","ap",100,500,1,3,24.9871907379,25.41,141396,0.23498408533,0.16484957582,0.1558328493,0.087487249675,"0.14.0"
"tomotopy__ap__k200__i200__t1__r1","k","tomotopy","Python","ap",200,200,1,1,16.456029031,16.95,185680,0.28722271616,0.15490704034,0.14008904503,0.10455813184,"0.14.0"
"topicmodels-gibbs__ap__k25__i200__t1__r1","k","topicmodels-gibbs","R","ap",25,200,1,1,20.045,22.79,1998896,0.12880223545,0.14754593377,0.13316647607,0.081018834963,"0.2.17"
"topicmodels-gibbs__ap__k50__i200__t1__r1","k","topicmodels-gibbs","R","ap",50,200,1,1,35.083,39.25,2437652,0.17400176702,0.16065271844,0.14141980223,0.082980986217,"0.2.17"
"topicmodels-gibbs__ap__k100__i20__t1__r1","frontier","topicmodels-gibbs","R","ap",100,20,1,1,7.351,14.47,580132,0.18353225908,0.11999485096,0.099213097316,0.085250813404,"0.2.17"
"topicmodels-gibbs__ap__k100__i20__t1__r2","frontier","topicmodels-gibbs","R","ap",100,20,1,2,7.433,14.53,580368,0.181581923,0.12748425818,0.10404764285,0.093285169194,"0.2.17"
"topicmodels-gibbs__ap__k100__i20__t1__r3","frontier","topicmodels-gibbs","R","ap",100,20,1,3,7.434,14.61,580272,0.18124359321,0.12165472341,0.10181455334,0.08587597596,"0.2.17"
"topicmodels-gibbs__ap__k100__i50__t1__r1","frontier","topicmodels-gibbs","R","ap",100,50,1,1,17.771,24.95,1044952,0.21645398003,0.14628491094,0.1289496512,0.084537067101,"0.2.17"
"topicmodels-gibbs__ap__k100__i50__t1__r2","frontier","topicmodels-gibbs","R","ap",100,50,1,2,17.827,24.97,1045012,0.22036478343,0.15694690232,0.1349890856,0.098464824551,"0.2.17"
"topicmodels-gibbs__ap__k100__i50__t1__r3","frontier","topicmodels-gibbs","R","ap",100,50,1,3,17.749,24.87,1045672,0.21549259272,0.14042266785,0.12261488476,0.09194099912,"0.2.17"
"topicmodels-gibbs__ap__k100__i100__t1__r1","frontier","topicmodels-gibbs","R","ap",100,100,1,1,34.279,41.39,1796088,0.22478414328,0.1568979007,0.13842867131,0.087172329838,"0.2.17"
"topicmodels-gibbs__ap__k100__i100__t1__r2","frontier","topicmodels-gibbs","R","ap",100,100,1,2,35.122,42.37,1796136,0.23059499784,0.15938556004,0.14250702474,0.097477058806,"0.2.17"
"topicmodels-gibbs__ap__k100__i100__t1__r3","frontier","topicmodels-gibbs","R","ap",100,100,1,3,34.58,41.72,1796320,0.22670930401,0.14590268592,0.13549540041,0.092214981021,"0.2.17"
"topicmodels-gibbs__ap__k100__i200__t1__r1","frontier","topicmodels-gibbs","R","ap",100,200,1,1,68.929,76.19,3349708,0.2284284261,0.15521453426,0.13811011074,0.088673074354,"0.2.17"
"topicmodels-gibbs__ap__k100__i200__t1__r2","frontier","topicmodels-gibbs","R","ap",100,200,1,2,68.566,75.73,3350496,0.23511549076,0.16930111571,0.15383547945,0.10112547125,"0.2.17"
"topicmodels-gibbs__ap__k100__i200__t1__r3","frontier","topicmodels-gibbs","R","ap",100,200,1,3,68.178,75.42,3350104,0.2330827863,0.16007294491,0.15283547293,0.087366904466,"0.2.17"
"topicmodels-gibbs__ap__k100__i500__t1__r1","frontier","topicmodels-gibbs","R","ap",100,500,1,1,168.467,175.92,7948512,0.23109208702,0.16226105377,0.13504504606,0.09129142051,"0.2.17"
"topicmodels-gibbs__ap__k100__i500__t1__r2","frontier","topicmodels-gibbs","R","ap",100,500,1,2,166.95,174.37,7948996,0.23900843145,0.17653044725,0.1504366475,0.096817996099,"0.2.17"
"topicmodels-gibbs__ap__k100__i500__t1__r3","frontier","topicmodels-gibbs","R","ap",100,500,1,3,169.374,176.82,7949344,0.23540029179,0.16281433807,0.15298401229,0.09150389209,"0.2.17"
"topicmodels-gibbs__ap__k200__i200__t1__r1","k","topicmodels-gibbs","R","ap",200,200,1,1,148.046,161.13,5208564,0.28060445777,0.1522721541,0.13491429198,0.098624555419,"0.2.17"
"topicmodels-vem__ap__k25__i10__t1__r1","k","topicmodels-vem","R","ap",25,10,1,1,68.556,71.33,447148,0.10959745166,0.11751493599,0.10466531928,0.080332316279,"0.2.17"
"topicmodels-vem__ap__k50__i10__t1__r1","k","topicmodels-vem","R","ap",50,10,1,1,134.327,138.88,638676,0.14585433548,0.14353126911,0.11839898614,0.10240632266,"0.2.17"
"topicmodels-vem__ap__k100__i1__t1__r1","frontier","topicmodels-vem","R","ap",100,1,1,1,66.957,74.21,1007864,0.070923108306,0.066982860814,0.057535684863,0.041861141673,"0.2.17"
"topicmodels-vem__ap__k100__i1__t1__r2","frontier","topicmodels-vem","R","ap",100,1,1,2,66.202,73.49,1008072,0.066766796383,0.062057487001,0.059219301784,0.032328444063,"0.2.17"
"topicmodels-vem__ap__k100__i1__t1__r3","frontier","topicmodels-vem","R","ap",100,1,1,3,67.425,74.71,1007456,0.066766796383,0.062057487001,0.059219301784,0.032328444063,"0.2.17"
"topicmodels-vem__ap__k100__i2__t1__r1","frontier","topicmodels-vem","R","ap",100,2,1,1,92.982,100.4,1007668,0.12128854161,0.086299395339,0.073427304176,0.062900412248,"0.2.17"
"topicmodels-vem__ap__k100__i2__t1__r2","frontier","topicmodels-vem","R","ap",100,2,1,2,94.116,101.59,1007716,0.11576489086,0.088979105485,0.070740130644,0.059776180972,"0.2.17"
"topicmodels-vem__ap__k100__i2__t1__r3","frontier","topicmodels-vem","R","ap",100,2,1,3,93.91,101.3,1007080,0.11576489086,0.088979105485,0.070740130644,0.059776180972,"0.2.17"
"topicmodels-vem__ap__k100__i5__t1__r1","frontier","topicmodels-vem","R","ap",100,5,1,1,159.63,167.21,1007720,0.15884102111,0.10852326517,0.079601523439,0.084453383783,"0.2.17"
"topicmodels-vem__ap__k100__i5__t1__r2","frontier","topicmodels-vem","R","ap",100,5,1,2,160.432,168,1007928,0.15817261601,0.12000838937,0.096341947975,0.093682991648,"0.2.17"
"topicmodels-vem__ap__k100__i5__t1__r3","frontier","topicmodels-vem","R","ap",100,5,1,3,161.077,168.65,1008224,0.15817261601,0.12000838937,0.096341947975,0.093682991648,"0.2.17"
"topicmodels-vem__ap__k100__i10__t1__r1","frontier","topicmodels-vem","R","ap",100,10,1,1,263.349,271.34,1007916,0.16940042385,0.11881859052,0.10066921792,0.09141668088,"0.2.17"
"topicmodels-vem__ap__k100__i10__t1__r2","frontier","topicmodels-vem","R","ap",100,10,1,2,257.972,265.95,1007640,0.16695962382,0.12976353419,0.096460440327,0.099569767527,"0.2.17"
"topicmodels-vem__ap__k100__i10__t1__r3","frontier","topicmodels-vem","R","ap",100,10,1,3,260.337,268.35,1008076,0.16695962382,0.12976353419,0.096460440327,0.099569767527,"0.2.17"
"topicmodels-vem__ap__k100__i25__t1__r1","frontier","topicmodels-vem","R","ap",100,25,1,1,536.585,545.06,1007944,0.17989913484,0.13395285268,0.11480371381,0.10082041028,"0.2.17"
"topicmodels-vem__ap__k100__i25__t1__r2","frontier","topicmodels-vem","R","ap",100,25,1,2,528.425,536.9,1007760,0.17435937911,0.13567899955,0.095781494952,0.11089338223,"0.2.17"
"topicmodels-vem__ap__k100__i25__t1__r3","frontier","topicmodels-vem","R","ap",100,25,1,3,531.057,539.61,1007468,0.17435937911,0.13567899955,0.095781494952,0.11089338223,"0.2.17"
"topicmodels-vem__ap__k200__i10__t1__r1","k","topicmodels-vem","R","ap",200,10,1,1,473.649,488.73,1748748,0.22358595076,0.10975449593,0.074137154094,0.098040834064,"0.2.17"
"bigartm__nih__k10__i5__t1__r1","smoke","bigartm","Python","nih",10,5,1,1,0.19343171455,0.73,99836,0.15212369054,0.070906171874,0.059612668034,0.052518200139,"0.9.2"
"gensim__nih__k10__i5__t1__r1","smoke","gensim","Python","nih",10,5,1,1,0.20332841622,1.09,115724,0.15405838913,0.098113002491,0.10212711347,0.052381027466,"4.4.0"
"lda__nih__k10__i20__t1__r1","smoke","lda","R","nih",10,20,1,1,0.023,1.01,161936,0.10235717771,0.077878456438,0.10509082421,0.056644086959,"1.5.2"
"mallet__nih__k10__i20__t1__r1","smoke","mallet","Java","nih",10,20,1,1,0.3103,1.27,152360,0.11872678179,0.07866917336,0.072587293445,0.037206256314,"202108"
"pylda__nih__k10__i20__t1__r1","smoke","pylda","Python","nih",10,20,1,1,0.11434957897,0.37,56040,0.12585682903,0.062164010615,0.076064041778,0.044407427831,"3.0.2"
"sklearn__nih__k10__i5__t1__r1","smoke","sklearn","Python","nih",10,5,1,1,0.21168763796,1.16,128928,0.15087588565,0.070816101072,0.088548912932,0.046464729808,"1.9.0"
"text2vec__nih__k10__i20__t1__r1","smoke","text2vec","R","nih",10,20,1,1,0.09,1.39,233360,0.1064628486,0.054816246863,0.071768094851,0.03992543697,"0.6.6"
"textmineR__nih__k10__i20__t1__r1","smoke","textmineR","R","nih",10,20,1,1,0.196,1.21,221648,0.13852232333,0.10115011554,0.10703666634,0.047207720736,"3.0.6"
"topicmodels-gibbs__nih__k10__i20__t1__r1","smoke","topicmodels-gibbs","R","nih",10,20,1,1,0.062,1.28,238352,0.11790583076,0.072376016525,0.066028022979,0.054797834982,"0.2.17"
"topicmodels-vem__nih__k10__i5__t1__r1","smoke","topicmodels-vem","R","nih",10,5,1,1,0.398,1.63,232940,0.16417489034,0.10571918168,0.11481423394,0.07023537937,"0.2.17"
